country,site_code,site_type,data_collection_date,Year,sampling_loc_name,transect_id,inside_or_outside_NTZ,Latitud_decimal_degree,Longitud_decimal_degree,Reef_zone,Water_depth_m,species_scientific_name,Family_name,trophic_group,length_cm,n_individuals,transect_area_sq_m,count_ha,weight_kg,biomass_kg_ha,indicator_species,repeat_sampling_loc,Year_number,notes,information_source
Indonesia,GILIMAT,cohort,9/17/15,2015,West Meno,1,NA,,,fringing,10,Chaetodon trifasciatus,CHAETODONTIDAE,coralivore,15,17,1000,170,0.098357612,16.72079404,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/17/15,2015,West Meno,1,NA,,,fringing,10,Lutjanus gibbus,LUTJANIDAE,carnivore,23,17,1000,170,0.245681947,41.76593099,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/17/15,2015,West Meno,1,NA,,,fringing,10,Epibulus insidiator,LABRIDAE,benthic invertivore,10,15,1000,150,0.019401079,2.91016185,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/17/15,2015,West Meno,1,NA,,,fringing,10,Pomacanthus imperator,POMACANTHIDAE,Herbivore,10,14,1000,140,0.035434484,4.96082776,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/17/15,2015,West Meno,1,NA,,,fringing,10,Abudefduf sexfasciatus,POMACENTRIDAE,Herbivore,5,14,1000,140,0.003400424,0.47605936,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/17/15,2015,West Meno,1,NA,,,fringing,10,Hemigymnus melapterus,LABRIDAE,benthic invertivore,10,13,1000,130,0.020268209,2.63486717,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/16/15,2015,West Meno,1,NA,,,fringing,10,Chaetodon triangulum,CHAETODONTIDAE,coralivore,15,12,1000,120,0.091776886,11.01322632,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/17/15,2015,West Meno,1,NA,,,fringing,10,Thalassoma amblycephalum,LABRIDAE,planktivore,10,12,1000,120,0.015378186,1.84538232,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/15/15,2015,West Meno,1,NA,,,fringing,10,Siganus argenteus,SIGANIDAE,Herbivore,25,12,1000,120,0.279594926,33.55139112,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/17/15,2015,West Meno,1,NA,,,fringing,10,Diproctacanthus xanthurus,LABRIDAE,coralivore,10,11,1000,110,0.016120696,1.77327656,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/17/15,2015,West Meno,1,NA,,,fringing,10,Balistoides conspicillum,BALISTIDAE,omnivore,18,1,1000,10,0.138829696,1.38829696,NA,NO,2,,
Indonesia,GILIMAT,cohort,9/17/15,2015,West Meno,1,NA,,,fringing,10,Balistoides viridescens,BALISTIDAE,omnivore,20,2,1000,20,0.206014768,4.12029536,NA,NO,2,,
Indonesia,GILIMAT,cohort,9/15/15,2015,West Meno,1,NA,,,fringing,10,Melichthys vidua,BALISTIDAE,omnivore,20,7,1000,70,0.148002698,10.36018886,NA,NO,2,,
Indonesia,GILIMAT,cohort,9/15/15,2015,West Meno,1,NA,,,fringing,10,Odonus niger,BALISTIDAE,omnivore,25,10,1000,100,0.31556244,31.556244,NA,NO,2,,
Indonesia,GILIMAT,cohort,9/17/15,2015,West Meno,1,NA,,,fringing,10,Odonus niger,BALISTIDAE,omnivore,20,10,1000,100,0.148002698,14.8002698,NA,NO,2,,
Indonesia,GILIMAT,cohort,9/17/15,2015,West Meno,1,NA,,,fringing,10,Odonus niger,BALISTIDAE,omnivore,20,13,1000,130,0.148002698,19.24035074,NA,NO,2,,
Indonesia,GILIMAT,cohort,9/15/15,2015,West Meno,1,NA,,,fringing,10,Melichthys vidua,BALISTIDAE,omnivore,10,17,1000,170,0.014088828,2.39510076,NA,NO,2,,
Indonesia,GILIMAT,cohort,9/15/15,2015,West Meno,1,NA,,,fringing,10,Meiacanthus grammistes,BLENIIDAE,omnivore,10,2,1000,20,0.026560883,0.53121766,NA,NO,2,,
Indonesia,GILIMAT,cohort,9/17/15,2015,West Meno,1,NA,,,fringing,10,Aeoliscus strigatus,CENTRISCIDAE,planktivore,10,5,1000,50,0.005809524,0.2904762,NA,NO,2,,
Indonesia,GILIMAT,cohort,9/17/15,2015,West Meno,1,NA,,,fringing,10,Paracirrhites forsteri,CIRRHITIDAE,carnivore,10,5,1000,50,0.017237844,0.8618922,NA,NO,2,,
Indonesia,GILIMAT,cohort,9/15/15,2015,West Meno,1,NA,,,fringing,10,Paracirrhites arcatus,CIRRHITIDAE,benthic invertivore,10,10,1000,100,0.017237844,1.7237844,NA,NO,2,,
Indonesia,GILIMAT,cohort,9/17/15,2015,West Meno,1,NA,,,fringing,10,Parupeneus bifasciatus,MULLIDAE,detritivore,10,7,1000,70,0.019559962,1.36919734,NA,NO,2,,
Indonesia,GILIMAT,cohort,9/15/15,2015,West Meno,1,NA,,,fringing,10,Parupeneus barberinus,MULLIDAE,detritivore,15,10,1000,100,0.061521683,6.1521683,NA,NO,2,,
Indonesia,GILIMAT,cohort,9/17/15,2015,West Meno,1,NA,,,fringing,10,Parupeneus indicus,MULLIDAE,detritivore,15,10,1000,100,0.065258416,6.5258416,NA,NO,2,,
Indonesia,GILIMAT,cohort,9/17/15,2015,West Meno,1,NA,,,fringing,10,Parupeneus multifasciatus,MULLIDAE,detritivore,15,11,1000,110,0.068129293,7.49422223,NA,NO,2,,
Indonesia,GILIMAT,cohort,9/16/15,2015,West Meno,1,NA,,,fringing,10,Parupeneus bifasciatus,MULLIDAE,detritivore,15,14,1000,140,0.069587886,9.74230404,NA,NO,2,,
Indonesia,GILIMAT,cohort,9/17/15,2015,West Meno,1,NA,,,fringing,10,Scolopsis lineata,NEMIPTERIDAE,carnivore,10,3,1000,30,0.017778686,0.53336058,NA,NO,2,,
Indonesia,GILIMAT,cohort,9/15/15,2015,West Meno,1,NA,,,fringing,10,Scolopsis bilineata,NEMIPTERIDAE,carnivore,10,7,1000,70,0.020600563,1.44203941,NA,NO,2,,
Indonesia,GILIMAT,cohort,9/15/15,2015,West Meno,1,NA,,,fringing,10,Nemateleotris magnifica,PTERELEOTRIDAE,planktivore,10,2,1000,20,0.007385736,0.14771472,NA,NO,2,,
Indonesia,GILIMAT,cohort,9/17/15,2015,West Meno,1,NA,,,fringing,10,Ptereleotris heteroptera,PTERELEOTRIDAE,planktivore,10,4,1000,40,0.007385736,0.29542944,NA,NO,2,,
Indonesia,GILIMAT,cohort,9/17/15,2015,West Meno,1,NA,,,fringing,10,Zanclus cornutus,ZANCLIDAE,benthic invertivore,7,7,1000,70,0.01035852,0.7250964,NA,NO,2,,
Indonesia,GILIMAT,cohort,9/16/15,2015,West Meno,1,NA,,,fringing,10,Zanclus cornutus,ZANCLIDAE,benthic invertivore,7,8,1000,80,0.01035852,0.8286816,NA,NO,2,,
Indonesia,GILIMAT,cohort,9/16/15,2015,West Meno,1,NA,,,fringing,10,Chaetodon kleinii,CHAETODONTIDAE,coralivore,15,10,1000,100,0.091776886,9.1776886,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/17/15,2015,West Meno,1,NA,,,fringing,10,Chaetodon citrinellus,CHAETODONTIDAE,coralivore,15,10,1000,100,0.076000655,7.6000655,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/17/15,2015,West Meno,1,NA,,,fringing,10,Chaetodon kleinii,CHAETODONTIDAE,coralivore,15,10,1000,100,0.091776886,9.1776886,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/17/15,2015,West Meno,1,NA,,,fringing,10,Plectorhinchus lineatus,HAEMULIDAE,benthic invertivore,25,10,1000,100,0.252611825,25.2611825,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/15/15,2015,West Meno,1,NA,,,fringing,10,Diproctacanthus xanthurus,LABRIDAE,coralivore,10,10,1000,100,0.016120696,1.6120696,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/16/15,2015,West Meno,1,NA,,,fringing,10,Cirrhilabrus solorensis,LABRIDAE,planktivore,10,10,1000,100,0.016120696,1.6120696,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/16/15,2015,West Meno,1,NA,,,fringing,10,Thalassoma lunare,LABRIDAE,benthic invertivore,10,10,1000,100,0.014331197,1.4331197,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/17/15,2015,West Meno,1,NA,,,fringing,10,Centropyge bicolor,POMACANTHIDAE,Herbivore,10,10,1000,100,0.028129128,2.8129128,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/15/15,2015,West Meno,1,NA,,,fringing,10,Chrysiptera hemicyanea,POMACENTRIDAE,Herbivore,5,10,1000,100,0.002753652,0.2753652,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/15/15,2015,West Meno,1,NA,,,fringing,10,Chrysiptera hemicyanea,POMACENTRIDAE,Herbivore,5,10,1000,100,0.002753652,0.2753652,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/15/15,2015,West Meno,1,NA,,,fringing,10,Chrysiptera talboti,POMACENTRIDAE,Herbivore,5,10,1000,100,0.002885091,0.2885091,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/15/15,2015,West Meno,1,NA,,,fringing,10,Neoglyphidodon nigroris,POMACENTRIDAE,Herbivore,5,10,1000,100,0.00298224,0.298224,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/15/15,2015,West Meno,1,NA,,,fringing,10,Siganus virgatus,SIGANIDAE,Herbivore,20,10,1000,100,0.167179741,16.7179741,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/15/15,2015,West Meno,1,NA,,,fringing,10,Pomacentrus moluccensis,POMACENTRIDAE,Herbivore,5,9,1000,90,0.003886847,0.34981623,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/16/15,2015,West Meno,1,NA,,,fringing,10,Amphiprion clarkii,POMACENTRIDAE,Herbivore,5,8,1000,80,0.00320757,0.2566056,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/17/15,2015,West Meno,1,NA,,,fringing,10,Lethrinus lentjan,LETHRINIDAE,carnivore,18,7,1000,70,0.110334143,7.72339001,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/17/15,2015,West Meno,1,NA,,,fringing,10,Pterocaesio digramma,CAESIONIDAE,planktivore,15,6,1000,60,0.058636763,3.51820578,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/17/15,2015,West Meno,1,NA,,,fringing,10,Ablyglyphidodon curacao,POMACENTRIDAE,Herbivore,5,6,1000,60,0.003171995,0.1903197,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/15/15,2015,West Meno,1,NA,,,fringing,10,Heniochus varius,CHAETODONTIDAE,coralivore,15,5,1000,50,0.10619738,5.309869,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/16/15,2015,West Meno,1,NA,,,fringing,10,Chaetodon adiergastos,CHAETODONTIDAE,coralivore,15,5,1000,50,0.091776886,4.5888443,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/15/15,2015,West Meno,1,NA,,,fringing,10,Stethojulis trilineata,LABRIDAE,benthic invertivore,10,5,1000,50,0.014426857,0.72134285,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/16/15,2015,West Meno,1,NA,,,fringing,10,Hemigymnus melapterus,LABRIDAE,benthic invertivore,10,5,1000,50,0.020268209,1.01341045,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/17/15,2015,West Meno,1,NA,,,fringing,10,Naso minor,ACANTHURIDAE,Herbivore,15,4,1000,40,0.079683531,3.18734124,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/17/15,2015,West Meno,1,NA,,,fringing,10,Zebrasoma scopas,ACANTHURIDAE,Herbivore,15,4,1000,40,0.096368284,3.85473136,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/17/15,2015,West Meno,1,NA,,,fringing,10,Chaetodon unimaculatus,CHAETODONTIDAE,coralivore,15,4,1000,40,0.114444189,4.57776756,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/15/15,2015,West Meno,1,NA,,,fringing,10,Scarus quoyi,SCARIDAE,Herbivore,15,4,1000,40,0.07010381,2.8041524,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/15/15,2015,West Meno,1,NA,,,fringing,10,Diploprion bifasciatum,SERRANIDAE,carnivore,15,4,1000,40,0.049185536,1.96742144,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/15/15,2015,West Meno,1,NA,,,fringing,10,Ctenochaetus cyanocheilus,ACANTHURIDAE,Herbivore,15,3,1000,30,0.093085757,2.79257271,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/15/15,2015,West Meno,1,NA,,,fringing,10,Acanthurus olivaceus,ACANTHURIDAE,Herbivore,15,2,1000,20,0.090248139,1.80496278,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/15/15,2015,West Meno,1,NA,,,fringing,10,Ctenochaetus cyanocheilus,ACANTHURIDAE,Herbivore,15,2,1000,20,0.093085757,1.86171514,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/16/15,2015,West Meno,1,NA,,,fringing,10,Acanthurus auranticavus,ACANTHURIDAE,Herbivore,15,2,1000,20,0.090248139,1.80496278,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/17/15,2015,West Meno,1,NA,,,fringing,10,Naso minor,ACANTHURIDAE,Herbivore,15,2,1000,20,0.079683531,1.59367062,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/16/15,2015,West Meno,1,NA,,,fringing,10,Caranx melampygus,CARANGIDAE,carnivore,16,2,1000,20,0.076355085,1.5271017,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/17/15,2015,West Meno,1,NA,,,fringing,10,Lethrinus ornatus,LETHRINIDAE,carnivore,18,2,1000,20,0.108962781,2.17925562,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/17/15,2015,West Meno,1,NA,,,fringing,10,Macolor niger,LUTJANIDAE,carnivore,25,2,1000,20,0.280085856,5.60171712,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/15/15,2015,West Meno,1,NA,,,fringing,10,Diploprion bifasciatum,SERRANIDAE,carnivore,20,2,1000,20,0.117632334,2.35264668,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/17/15,2015,West Meno,1,NA,,,fringing,10,Bodianus mesothorax,LABRIDAE,benthic invertivore,10,1,1000,10,0.0160851,0.160851,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/16/15,2015,West Meno,1,NA,,,fringing,10,Pseudanthias huchtii,SERRANIDAE,planktivore,10,1,1000,10,0.019307257,0.19307257,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/17/15,2015,West Meno,2,NA,,,fringing,10,Dascyllus reticulatus,POMACENTRIDAE,Herbivore,5,19,1000,190,0.004815412,0.91492828,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/16/15,2015,West Meno,2,NA,,,fringing,10,Abudefduf vaigiensis,POMACENTRIDAE,Herbivore,5,18,1000,180,0.003493675,0.6288615,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/15/15,2015,West Meno,2,NA,,,fringing,10,Chlorurus sordidus,SCARIDAE,Herbivore,15,18,1000,180,0.07540866,13.5735588,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/17/15,2015,West Meno,2,NA,,,fringing,10,Centropyge bicolor,POMACANTHIDAE,Herbivore,10,15,1000,150,0.028129128,4.2193692,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/17/15,2015,West Meno,2,NA,,,fringing,10,Pomacanthus imperator,POMACANTHIDAE,Herbivore,10,15,1000,150,0.035434484,5.3151726,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/16/15,2015,West Meno,2,NA,,,fringing,10,Siganus vulpinus,SIGANIDAE,Herbivore,20,12,1000,120,0.167179741,20.06156892,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/16/15,2015,West Meno,2,NA,,,fringing,10,Balistapus undulatus,BALISTIDAE,omnivore,10,5,1000,50,0.014088828,0.7044414,NA,NO,2,,
Indonesia,GILIMAT,cohort,9/16/15,2015,West Meno,2,NA,,,fringing,10,Sucohortlamen chrysopterus,BALISTIDAE,omnivore,10,6,1000,60,0.027513447,1.65080682,NA,NO,2,,
Indonesia,GILIMAT,cohort,9/17/15,2015,West Meno,2,NA,,,fringing,10,Odonus niger,BALISTIDAE,omnivore,22,16,1000,160,0.204510218,32.72163488,NA,NO,2,,
Indonesia,GILIMAT,cohort,9/17/15,2015,West Meno,2,NA,,,fringing,10,Paracirrhites forsteri,CIRRHITIDAE,carnivore,10,7,1000,70,0.017237844,1.20664908,NA,NO,2,,
Indonesia,GILIMAT,cohort,9/16/15,2015,West Meno,2,NA,,,fringing,10,Sargocentron caudimaculatum,HOLOCENTRIDAE,benthic invertivore,10,5,1000,50,0.02440305,1.2201525,NA,NO,2,,
Indonesia,GILIMAT,cohort,9/16/15,2015,West Meno,2,NA,,,fringing,10,Parupeneus bifasciatus,MULLIDAE,detritivore,20,11,1000,110,0.171234744,18.83582184,NA,NO,2,,
Indonesia,GILIMAT,cohort,9/15/15,2015,West Meno,2,NA,,,fringing,10,Scolopsis bilineata,NEMIPTERIDAE,carnivore,10,3,1000,30,0.020600563,0.61801689,NA,NO,2,,
Indonesia,GILIMAT,cohort,9/16/15,2015,West Meno,2,NA,,,fringing,10,Ostracion cubicus,OSTRACIIDAE,omnivore,10,3,1000,30,0.042551597,1.27654791,NA,NO,2,,
Indonesia,GILIMAT,cohort,9/17/15,2015,West Meno,2,NA,,,fringing,10,Nemateleotris magnifica,PTERELEOTRIDAE,planktivore,10,4,1000,40,0.007385736,0.29542944,NA,NO,2,,
Indonesia,GILIMAT,cohort,9/16/15,2015,West Meno,2,NA,,,fringing,10,Pterois antennata,SCORPAENIDAE,benthic invertivore,10,2,1000,20,0.017818988,0.35637976,NA,NO,2,,
Indonesia,GILIMAT,cohort,9/16/15,2015,West Meno,2,NA,,,fringing,10,Pterois antennata,SCORPAENIDAE,benthic invertivore,10,2,1000,20,0.017818988,0.35637976,NA,NO,2,,
Indonesia,GILIMAT,cohort,9/15/15,2015,West Meno,2,NA,,,fringing,10,Centropyge bicolor,POMACANTHIDAE,Herbivore,10,10,1000,100,0.028129128,2.8129128,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/16/15,2015,West Meno,2,NA,,,fringing,10,Pomacentrus moluccensis,POMACENTRIDAE,Herbivore,5,10,1000,100,0.003886847,0.3886847,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/17/15,2015,West Meno,2,NA,,,fringing,10,Chromis weberi,POMACENTRIDAE,Herbivore,5,10,1000,100,0.00379372,0.379372,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/17/15,2015,West Meno,2,NA,,,fringing,10,Dascyllus trimaculatus,POMACENTRIDAE,Herbivore,5,10,1000,100,0.004192857,0.4192857,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/17/15,2015,West Meno,2,NA,,,fringing,10,Centropyge tibicen,POMACANTHIDAE,Herbivore,10,9,1000,90,0.030687754,2.76189786,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/16/15,2015,West Meno,2,NA,,,fringing,10,Chaetodon adiergastos,CHAETODONTIDAE,coralivore,15,8,1000,80,0.091776886,7.34215088,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/17/15,2015,West Meno,2,NA,,,fringing,10,Centropyge vrolikii,POMACANTHIDAE,Herbivore,10,7,1000,70,0.028129128,1.96903896,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/16/15,2015,West Meno,2,NA,,,fringing,10,Chaetodon lunula,CHAETODONTIDAE,coralivore,15,6,1000,60,0.091776886,5.50661316,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/17/15,2015,West Meno,2,NA,,,fringing,10,Pseudodax moluccanus,LABRIDAE,omnivore,10,6,1000,60,0.016120696,0.96724176,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/15/15,2015,West Meno,2,NA,,,fringing,10,Naso minor,ACANTHURIDAE,Herbivore,15,5,1000,50,0.079683531,3.98417655,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/16/15,2015,West Meno,2,NA,,,fringing,10,Ctenochaetus striatus,ACANTHURIDAE,Herbivore,15,5,1000,50,0.092465454,4.6232727,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/16/15,2015,West Meno,2,NA,,,fringing,10,Thalassoma hardwicke,LABRIDAE,carnivore,10,5,1000,50,0.016920765,0.84603825,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/15/15,2015,West Meno,2,NA,,,fringing,10,Amphiprion clarkii,POMACENTRIDAE,Herbivore,5,5,1000,50,0.00320757,0.1603785,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/17/15,2015,West Meno,2,NA,,,fringing,10,Cephalopholis argus,SERRANIDAE,carnivore,20,5,1000,50,0.12795562,6.397781,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/15/15,2015,West Meno,2,NA,,,fringing,10,Acanthurus auranticavus,ACANTHURIDAE,Herbivore,15,4,1000,40,0.090248139,3.60992556,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/17/15,2015,West Meno,2,NA,,,fringing,10,Bodianus mesothorax,LABRIDAE,benthic invertivore,10,4,1000,40,0.0160851,0.643404,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/17/15,2015,West Meno,2,NA,,,fringing,10,Epinephelus fasciatus,SERRANIDAE,benthic invertivore,21,4,1000,40,0.144793132,5.79172528,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/16/15,2015,West Meno,2,NA,,,fringing,10,Acanthurus nigricans,ACANTHURIDAE,Herbivore,15,3,1000,30,0.092270394,2.76811182,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/16/15,2015,West Meno,2,NA,,,fringing,10,Zebrasoma veliferum,ACANTHURIDAE,Herbivore,15,2,1000,20,0.08053259,1.6106518,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/17/15,2015,West Meno,2,NA,,,fringing,10,Acanthurus auranticavus,ACANTHURIDAE,Herbivore,15,2,1000,20,0.090248139,1.80496278,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/17/15,2015,West Meno,2,NA,,,fringing,10,Acanthurus nigrofuscus,ACANTHURIDAE,Herbivore,15,2,1000,20,0.096118782,1.92237564,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/15/15,2015,West Meno,2,NA,,,fringing,10,Heniochus chrysostomus,CHAETODONTIDAE,coralivore,15,2,1000,20,0.110467764,2.20935528,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/17/15,2015,West Meno,3,NA,,,fringing,10,Chrysiptera talboti,POMACENTRIDAE,Herbivore,5,19,1000,190,0.002885091,0.54816729,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/15/15,2015,West Meno,3,NA,,,fringing,10,Chrysiptera hemicyanea,POMACENTRIDAE,Herbivore,5,18,1000,180,0.002753652,0.49565736,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/17/15,2015,West Meno,3,NA,,,fringing,10,Pomacentrus moluccensis,POMACENTRIDAE,Herbivore,5,16,1000,160,0.003886847,0.62189552,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/17/15,2015,West Meno,3,NA,,,fringing,10,Chrysiptera hemicyanea,POMACENTRIDAE,Herbivore,5,15,1000,150,0.002753652,0.4130478,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/15/15,2015,West Meno,3,NA,,,fringing,10,Thalassoma lunare,LABRIDAE,benthic invertivore,10,14,1000,140,0.014331197,2.00636758,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/17/15,2015,West Meno,3,NA,,,fringing,10,Chrysiptera talboti,POMACENTRIDAE,Herbivore,5,14,1000,140,0.002885091,0.40391274,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/15/15,2015,West Meno,3,NA,,,fringing,10,Abudefduf sexfasciatus,POMACENTRIDAE,Herbivore,5,11,1000,110,0.003400424,0.37404664,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/16/15,2015,West Meno,3,NA,,,fringing,10,Amphiprion clarkii,POMACENTRIDAE,Herbivore,5,11,1000,110,0.00320757,0.3528327,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/15/15,2015,West Meno,3,NA,,,fringing,10,Aulostomus chinensis,AULOSTOMIDAE,carnivore,10,2,1000,20,0.000653176,0.01306352,NA,NO,2,,
Indonesia,GILIMAT,cohort,9/17/15,2015,West Meno,3,NA,,,fringing,10,Balistoides viridescens,BALISTIDAE,omnivore,20,2,1000,20,0.206014768,4.12029536,NA,NO,2,,
Indonesia,GILIMAT,cohort,9/17/15,2015,West Meno,3,NA,,,fringing,10,Sucohortlamen chrysopterus,BALISTIDAE,omnivore,10,8,1000,80,0.027513447,2.20107576,NA,NO,2,,
Indonesia,GILIMAT,cohort,9/16/15,2015,West Meno,3,NA,,,fringing,10,Odonus niger,BALISTIDAE,omnivore,25,10,1000,100,0.31556244,31.556244,NA,NO,2,,
Indonesia,GILIMAT,cohort,9/15/15,2015,West Meno,3,NA,,,fringing,10,Paracirrhites arcatus,CIRRHITIDAE,benthic invertivore,10,10,1000,100,0.017237844,1.7237844,NA,NO,2,,
Indonesia,GILIMAT,cohort,9/17/15,2015,West Meno,3,NA,,,fringing,10,Paracirrhites forsteri,CIRRHITIDAE,carnivore,10,10,1000,100,0.017237844,1.7237844,NA,NO,2,,
Indonesia,GILIMAT,cohort,9/16/15,2015,West Meno,3,NA,,,fringing,10,Parupeneus bifasciatus,MULLIDAE,detritivore,15,14,1000,140,0.069587886,9.74230404,NA,NO,2,,
Indonesia,GILIMAT,cohort,9/15/15,2015,West Meno,3,NA,,,fringing,10,Parupeneus cyclostomus,MULLIDAE,detritivore,20,15,1000,150,0.171234744,25.6852116,NA,NO,2,,
Indonesia,GILIMAT,cohort,9/16/15,2015,West Meno,3,NA,,,fringing,10,Ptereleotris heteroptera,PTERELEOTRIDAE,planktivore,10,2,1000,20,0.007385736,0.14771472,NA,NO,2,,
Indonesia,GILIMAT,cohort,9/15/15,2015,West Meno,3,NA,,,fringing,10,Cirrhilabrus aurantidorsalis,LABRIDAE,planktivore,10,10,1000,100,0.016120696,1.6120696,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/15/15,2015,West Meno,3,NA,,,fringing,10,Diproctacanthus xanthurus,LABRIDAE,coralivore,10,10,1000,100,0.016120696,1.6120696,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/15/15,2015,West Meno,3,NA,,,fringing,10,Labroides dimidiatus,LABRIDAE,carnivore,10,10,1000,100,0.010042735,1.0042735,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/15/15,2015,West Meno,3,NA,,,fringing,10,Abudefduf vaigiensis,POMACENTRIDAE,Herbivore,5,10,1000,100,0.003493675,0.3493675,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/15/15,2015,West Meno,3,NA,,,fringing,10,Dascyllus reticulatus,POMACENTRIDAE,Herbivore,5,10,1000,100,0.004815412,0.4815412,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/15/15,2015,West Meno,3,NA,,,fringing,10,Dascyllus trimaculatus,POMACENTRIDAE,Herbivore,5,10,1000,100,0.004192857,0.4192857,TARGET,NO,2,,
Indonesia,GILIMAT,cohort,9/15/15,2015,West Meno,3,NA,,,fringing,10,Pomacentrus moluccensis,POMACENTRIDAE,Herbivore,5,10,1000,100,0.003886847,0.3886847,TARGET,NO,2,,
